amount,time_of_day,frequency,device_change,new_recipient,is_fraud
15646.664481893102,12,1,1,0,0
42925.46422112318,15,16,1,1,1
6585.213484906915,19,14,0,1,0
35252.340276773284,5,4,1,0,0
37099.14449796978,10,12,0,0,0
33886.48433682482,23,12,1,1,1
12616.484492021515,2,17,1,1,1
43652.284307613154,19,15,1,0,1
8443.75431005638,9,10,1,1,0
2682.685941250021,0,3,1,0,0
35873.532065604995,19,12,1,0,0
23774.310285921452,10,1,0,1,0
42455.051899913844,11,1,0,1,0
19170.47365577189,13,10,1,1,0
8414.761146797133,7,18,1,1,1
41822.27318130102,10,15,1,1,1
27445.932672371942,3,2,1,0,0
9460.600423725355,6,17,1,1,0
36019.4795453237,9,8,0,0,0
25556.17081083654,18,9,1,1,0
30216.04479903375,3,11,1,0,1
23045.45601199089,1,6,0,1,0
41435.6204819165,20,14,0,1,1
41478.30622143681,17,1,0,0,0
35469.73170239749,13,7,1,1,0
5270.963468445717,15,9,1,1,0
41942.85424134154,21,11,1,0,1
33550.97801366496,10,16,1,0,0
34851.51127604897,9,19,1,0,0
18149.77903735318,16,2,0,1,0
43964.09852829418,13,15,1,0,1
36268.854640142636,21,3,1,0,0
5630.410735993194,3,4,1,1,0
20389.493942273726,18,7,0,1,0
44319.13171764513,1,12,1,1,1
2360.7878881672523,6,4,1,1,0
48070.86956548283,8,10,1,1,1
33958.44925340982,18,6,1,1,0
31569.16750619119,15,14,0,0,0
13528.692265143081,21,3,0,0,0
12440.340645170114,15,17,0,1,0
47102.96891621029,17,11,1,0,1
14914.324439251903,22,10,0,0,0
38775.48933065325,20,10,0,0,0
19656.69678855575,20,10,1,0,0
6963.564285164414,10,3,1,1,1
536.7541694702521,6,15,0,1,0
27213.322593425524,8,17,0,0,0
48788.965148628085,3,18,0,1,1
18457.440554266414,12,19,0,0,0
17860.25950731825,3,19,1,0,1
17205.236800854254,18,12,1,1,1
26027.671321405618,1,5,0,0,0
22033.803506331253,8,16,0,1,0
43995.85142172399,11,15,0,1,1
25276.53406538279,1,15,1,1,1
25388.38415159025,5,6,1,1,0
6919.44136443311,4,12,1,1,1
49136.99430597839,4,2,0,1,0
12499.394570550616,19,9,1,1,0
3669.130008912674,21,4,0,1,0
33157.64930251146,4,5,0,1,0
29768.723141473478,3,8,1,0,0
20757.867553983295,8,10,0,1,0
21110.18950180002,21,7,1,0,0
39253.410988400516,9,14,1,1,1
9786.436292342354,15,5,0,0,0
41012.84569392554,9,16,0,1,1
32437.706947637012,9,15,1,1,1
20949.069719202438,18,5,1,1,0
22901.97280057685,9,3,1,0,0
12833.103712097603,5,10,1,0,0
37605.96452051604,16,5,1,1,0
25644.22424052108,4,15,1,0,1
16043.40628294943,5,18,1,1,1
29802.90973793175,23,8,0,0,0
49786.7268681141,14,2,1,0,0
21763.678720548036,18,8,0,0,0
46034.6493475302,17,8,0,1,0
17251.49697938838,3,4,1,0,0
2737.580613542369,7,19,1,0,1
10212.901076315075,15,18,1,1,1
20935.338471240884,23,1,1,1,1
10982.526794799856,18,15,1,0,0
12.351683874558619,19,18,0,0,0
45750.161885838614,2,12,0,1,1
42194.12668213522,9,1,1,1,1
37114.86928211587,1,7,1,1,0
8391.561967705786,3,19,1,1,1
6019.058446923093,5,1,1,1,0
3381.169868869685,10,7,0,0,0
36201.73540945729,13,2,0,1,0
46440.469226433575,15,7,0,1,0
21527.360509830938,20,19,1,0,0
5957.914459130412,18,13,1,1,1
25620.128643784596,1,5,1,1,1
17442.246541024047,16,19,0,1,0
18741.871392575536,8,1,0,0,0
31066.909877161208,16,1,0,1,0
35936.18694499686,14,18,1,1,1
5531.069340059169,6,1,0,1,0
1780.475950093013,21,5,1,1,0
49716.52080398306,22,9,0,0,0
11637.184717428676,18,12,1,0,0
2692.4724148980454,2,9,1,1,1
9494.576579466902,0,18,1,1,1
1948.8533595768624,3,11,1,1,1
19591.152919963966,17,1,0,1,0
40120.28682078176,7,19,0,1,1
17062.881243436274,18,10,0,1,0
22209.72616051145,22,2,1,1,0
33779.66309159837,22,7,0,0,0
25445.19460942394,5,2,1,1,0
43072.42285538019,0,19,0,0,1
43301.91771661278,7,6,0,0,0
496.52486386219095,0,10,1,1,0
38902.53727785347,18,9,1,0,0
23037.21927848345,10,8,1,0,0
49442.03822464185,20,11,0,0,0
24162.120561695883,23,9,1,1,1
49344.81037346949,14,9,0,0,0
37728.71349092562,22,8,0,0,0
12430.995625780703,10,15,0,1,0
26920.210569368595,18,2,1,1,0
49606.78983828966,20,1,0,0,0
42876.67285698843,9,9,1,1,1
4869.247322667264,23,9,1,1,0
35318.893468502996,11,13,0,0,0
17279.633713954783,0,8,0,0,0
350.10611175552555,23,5,0,0,0
20174.644970380952,6,3,0,1,0
11738.48633182684,16,4,1,0,0
40943.64465675306,9,17,1,0,1
16867.19311167943,5,16,1,1,1
41376.3571739969,16,16,1,1,1
30.89634380093063,17,3,1,1,0
15391.649682155932,4,6,1,1,1
12059.019550173789,17,1,1,0,0
11679.13448606948,16,16,1,0,0
3410.2628016533695,21,15,1,0,0
9357.026396254676,15,7,0,1,0
27777.922944711107,7,2,0,0,0
14568.762280814386,23,10,1,1,0
20870.321721675067,12,15,1,1,0
18843.96715047908,23,6,0,1,0
43795.37034506973,15,2,0,0,0
45265.04465152676,10,17,0,1,1
24648.355625821347,5,1,1,0,0
16508.467359829905,2,1,0,0,0
5340.92839941418,0,4,0,0,0
47670.19056622537,17,16,0,1,1
3012.2870180699724,4,8,0,0,0
14883.216228136454,12,1,0,0,0
14904.011992299038,9,19,1,1,1
16020.743905724605,4,11,0,0,0
8215.177876777192,13,17,1,1,1
39158.288384753934,16,10,0,0,0
6125.770600437495,0,12,0,1,0
31745.698050998988,1,9,0,1,0
6193.177489264167,6,7,0,1,0
3527.711344010235,9,12,0,1,0
45471.565754790136,19,15,1,1,1
9507.248187168965,6,8,1,0,0
41062.686477830655,23,17,1,0,1
27231.998924485684,15,5,1,0,0
3893.7481239188714,4,14,1,0,0
47772.454123711934,11,2,1,1,1
12348.811388427634,16,16,1,1,1
42982.407622284976,15,17,0,0,1
8441.331479222425,19,3,1,1,0
42697.2901642105,15,1,0,0,0
662.427416451794,18,18,0,1,0
25589.511048017466,14,18,1,1,1
38472.35952849842,11,4,0,0,0
46739.841079121674,20,15,0,0,0
45460.197608188144,9,19,1,1,1
40981.4238525127,21,19,0,0,0
44409.67929171554,1,10,1,0,1
9961.785072167988,6,5,0,0,0
14209.930601290727,12,19,1,0,0
14449.137277528005,2,11,0,1,0
18853.319496153938,14,7,1,1,0
19666.640198589048,0,5,0,1,0
27228.22167740912,2,12,1,1,1
7994.828288558703,9,19,0,0,0
34562.64194263568,14,15,0,0,0
8379.15939868602,21,12,1,0,0
15516.113796745272,5,4,0,1,0
25167.753185177095,19,12,1,1,1
39822.23163561234,14,18,0,1,0
36973.72219270313,23,17,0,1,1
32277.072286169703,20,19,1,0,1
7789.507255747928,6,16,0,0,0
27352.72023543327,20,11,1,0,0
4373.237643492473,4,2,0,1,0
18868.781476655742,3,16,0,1,0
20676.41299796767,21,1,0,1,0
1991.5321608482457,17,17,0,1,0
13700.13098539912,2,18,1,1,1
47782.5177138572,16,13,1,1,1
47681.676758876645,17,5,0,0,0
17617.000385572712,17,6,0,1,0
2155.9623473072543,23,1,1,1,0
8955.56787146975,23,10,0,1,0
19611.497453883574,1,5,1,0,0
47389.03711876352,12,1,0,0,0
7060.811977795709,21,11,0,1,0
38176.02866756694,14,7,1,0,0
5435.018286195229,4,18,0,0,0
49062.89761198645,2,10,1,0,1
19081.44333895764,4,15,1,1,1
38761.9517104139,4,4,1,0,0
17130.21154947378,4,16,1,0,1
31383.816189063276,2,15,1,0,1
9601.612220917097,2,15,1,1,1
7301.90494382883,19,12,0,0,0
46903.268914267,22,8,1,1,1
45882.44624794377,17,8,1,0,0
44373.55954170391,19,18,0,1,0
31272.047074879505,3,6,1,1,0
40413.60229260269,0,5,0,1,1
3452.7778086318344,15,2,1,1,0
16740.117305492065,7,12,1,1,0
15685.842534733054,16,4,1,0,0
31782.63045230871,7,13,0,0,0
17798.532715758556,6,17,0,0,0
7426.1905754023965,7,16,1,1,1
29823.75730360177,20,9,1,1,0
40719.3816495334,23,1,0,1,1
19106.7925995042,11,15,0,0,0
6614.303486208987,15,12,0,1,0
9835.21317744384,11,5,1,1,0
11874.92777516403,18,18,0,1,0
14995.579752133817,9,2,0,1,0
32140.11073024495,6,4,0,0,0
30047.673281401414,11,15,0,1,0
34804.29699849039,19,6,0,1,0
18125.736724591126,4,12,0,1,0
41200.05859634704,15,18,0,1,1
10205.178970126857,8,4,1,0,0
23452.56833516018,6,1,0,1,0
40047.13513834997,19,15,1,0,1
9008.75222798323,21,18,1,0,0
5494.045823925407,13,14,0,1,0
44184.3147004318,10,3,1,1,1
17147.140208297034,6,15,1,0,0
34193.82237532669,9,5,0,1,0
1268.40486459266,8,3,1,1,0
34502.65437358407,3,7,0,0,0
15805.74947603698,15,6,0,0,0
2787.9869385184998,9,1,0,0,0
30491.028264644305,18,19,0,0,0
12040.949999842589,23,7,0,0,0
19340.97529535195,16,4,0,0,0
4029.9600335133932,8,12,0,1,0
7359.015391496171,12,18,1,1,1
14899.563797556691,0,9,0,1,0
4488.885268507297,1,19,1,1,1
45541.40240805107,12,4,0,1,0
303.34611215573693,23,1,0,1,0
24193.527082996705,8,9,0,1,0
6163.24965916944,6,15,1,1,1
15384.646794807948,15,8,1,1,0
46303.05193135345,18,15,1,0,1
8085.565969146069,6,15,1,0,0
48291.650153596915,5,18,1,1,1
10290.513055094096,17,7,1,1,0
37078.56385723301,18,18,0,0,0
27334.31656760069,10,16,0,0,0
44224.05190111036,11,2,1,0,1
27700.108781901043,9,4,1,1,0
26728.426398596275,12,16,1,0,0
9773.704560419626,11,3,1,0,0
8312.301873220884,20,2,1,0,0
45824.541066624595,9,3,0,1,0
16392.58210430285,19,5,0,0,0
18604.740665889833,17,2,0,1,0
37991.42309776099,3,19,0,0,0
16941.835297657944,23,2,0,0,0
47603.1702695035,4,2,0,1,1
36896.65052217102,4,18,0,0,0
29871.864699428428,11,14,0,0,0
44044.877132077076,2,15,1,0,1
2481.2458115657882,7,12,1,1,1
12853.877546768248,21,11,0,1,0
23252.351674711277,1,11,0,1,1
11349.699995036579,17,7,0,0,0
37195.515459920294,8,12,1,1,1
45960.4823446552,12,16,1,0,1
21189.08222642624,6,5,0,0,0
17107.287872994635,9,2,1,0,0
48077.575056146175,8,16,0,0,1
22243.176788944213,21,15,0,0,0
24452.93097406371,14,11,0,0,0
17583.141967222928,4,6,0,0,0
45477.51410213391,11,13,0,0,1
28448.205208609255,0,19,1,1,1
38108.96718449505,11,10,0,1,0
40590.524110825965,21,19,0,0,1
17093.11024682099,5,5,0,1,0
21685.282871687683,18,7,0,1,0
42423.74024853882,18,11,1,1,1
18163.404328438835,15,14,0,0,0
39696.962737459115,18,16,0,1,0
47049.67513639928,2,18,1,0,1
31160.895443027282,22,4,0,1,0
37081.622745306995,9,1,0,1,0
40255.0605047447,17,15,0,1,1
42252.13740518323,12,14,0,0,0
19753.27183950194,17,19,1,0,0
2564.1216953407325,2,5,0,0,0
20094.41168556574,22,4,0,0,0
33688.137732974705,2,13,1,0,1
22518.068938653858,22,18,0,0,0
37448.408579869065,11,12,0,0,0
17849.764491003723,19,15,1,0,0
31737.572311060372,6,9,0,0,0
9321.803822893875,23,4,1,1,1
37468.7224628112,7,5,0,1,0
27285.25274468248,8,9,1,0,0
10204.015362941482,13,13,0,1,0
14596.266763716865,4,10,0,1,0
37430.68682038304,20,16,1,0,0
24130.579181840374,18,13,0,0,0
10802.355988213218,20,4,1,1,0
48363.59224732451,15,13,1,0,1
35756.53586582458,23,8,1,1,1
47856.78449215727,11,13,1,0,1
21355.8251629718,20,15,0,1,0
23755.54193424533,3,13,1,0,1
44897.86285403477,7,5,0,1,0
26252.941962928988,6,6,0,1,0
35364.238316371455,14,5,1,1,0
12609.391701899003,5,13,1,1,1
22336.876708663323,4,5,0,0,0
6173.369840651945,13,13,1,1,0
10299.795813812207,20,8,0,0,0
48.16981996628672,12,9,1,1,0
1964.213317381363,9,19,0,0,0
48864.21387502329,17,15,0,1,1
12118.442403142979,3,10,1,0,0
33165.872164490596,7,11,0,1,0
41955.14584028178,23,5,0,1,0
27533.472301368976,10,9,1,0,0
7658.071859697726,16,11,1,1,1
36406.09375037098,17,19,1,1,1
30012.970253569052,20,2,1,1,0
36562.7982167794,10,6,1,1,0
38487.561396231504,15,1,0,0,0
48770.54297386957,11,3,0,1,0
28678.59043805547,12,3,1,0,0
17082.7139934174,15,14,0,0,0
32423.579380454954,22,5,0,0,0
3422.9670214220637,20,17,0,0,0
44869.968518760994,0,15,0,1,1
5969.931185898501,15,6,0,1,0
16392.814051453028,14,14,1,0,0
40787.45328592542,5,14,1,1,1
29866.02160415726,11,17,0,1,0
